dataset;query_id;query_type;strategy;k_eval;hit_at_k;mrr;chain_mrr;ndcg_at_k;relevant_rank;chain_rank;latency_clean_ms;latency_penalty_ms;latency_end_to_end_ms;diversity_docs;diversity_sections;retrieved_ids;index_id;chunk_size;chunk_overlap;relevance_method;similarity_top_k_dense;similarity_top_k_sparse;rrf_top_k_per_retriever;mmr_alpha;k_final;embed_model;llama_index_version
local_saia_docs;bio_bachelor_thesis_requirements;keyword;hybrid_rrf;8;1;0.5;0.5;0.6309297535714575;2;2;1740;200;1941;0.375;0.5;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_orientation_modules_rule;keyword;hybrid_rrf;8;1;0.5;0.5;0.6309297535714575;2;2;1814;200;2015;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_orientation_modules;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1712;201;1913;0.25;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;submission_deadline_definition;keyword;hybrid_rrf;8;1;1.0;1.0;0.958214983820857;1;1;1731;201;1932;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_exam_registration_type;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;26964;201;27165;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_grade_improvement;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1789;200;1990;0.5;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;lehramt_profile_credits;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1779;201;1980;0.25;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;paper_application;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1799;200;2000;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;second_degree;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1704;201;1906;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;master_degrees;semantic;hybrid_rrf;8;1;1.0;0.3333333333333333;0.9197207891481876;1;3;1839;200;2040;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ects;semantic;hybrid_rrf;8;0;0.0;0.0;0.0;;;1783;201;1984;0.5;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;part_time;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1780;200;1981;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;english_level;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1771;200;1972;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ombuds;semantic;hybrid_rrf;8;0;0.0;0.0;0.0;;;1776;200;1977;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;take_home;semantic;hybrid_rrf;8;0;0.0;0.0;0.0;;;1803;201;2005;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_study_goals_semantic;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1813;200;2014;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_biologie_study_structure;semantic;hybrid_rrf;8;0;0.0;0.0;0.0;;;1749;200;1950;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;deadlines;multi-hop;hybrid_rrf;8;1;1.0;0.5;1.0;1;2;1776;200;1977;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;thesis;multi-hop;hybrid_rrf;8;1;1.0;0.3333333333333333;0.8710785440003369;1;3;2067;201;2268;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_bio_physik_bachelor_thesis_requirements;multi-hop;hybrid_rrf;8;1;0.5;0.3333333333333333;0.6934264036172708;2;3;32458;200;32659;0.625;0.5;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_lehramt_biologie_modules;multi-hop;hybrid_rrf;8;1;1.0;0.2;0.9469024295259745;1;5;1922;200;2122;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_physik_orientation_modules;multi-hop;hybrid_rrf;8;1;0.5;0.5;0.6196686079396531;2;2;1757;200;1958;0.5;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
