dataset;query_id;query_type;strategy;k_eval;hit_at_k;mrr;chain_mrr;ndcg_at_k;relevant_rank;chain_rank;latency_clean_ms;latency_penalty_ms;latency_end_to_end_ms;diversity_docs;diversity_sections;retrieved_ids;index_id;chunk_size;chunk_overlap;relevance_method;similarity_top_k_dense;similarity_top_k_sparse;rrf_top_k_per_retriever;mmr_alpha;k_final;embed_model;llama_index_version
local_saia_docs;bio_exam_registration_type;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1068;200;1269;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_grade_improvement;keyword;hybrid_rrf;8;1;1.0;1.0;0.9197207891481876;1;1;1082;201;1283;0.5;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;lehramt_profile_credits;keyword;hybrid_rrf;8;0;0.0;0.0;0.0;;;1048;200;1249;0.25;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;paper_application;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;882;200;1083;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;second_degree;semantic;hybrid_rrf;8;1;0.5;0.5;0.6309297535714575;2;2;1099;200;1299;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;master_degrees;semantic;hybrid_rrf;8;1;1.0;1.0;0.8772153153380493;1;1;1534;200;1735;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ects;semantic;hybrid_rrf;8;0;0.0;0.0;0.0;;;769;200;970;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;part_time;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1299;200;1500;0.25;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;english_level;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1421;201;1622;0.125;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ombuds;semantic;hybrid_rrf;8;1;0.16666666666666666;0.16666666666666666;0.41183384043543503;6;6;846;201;1047;0.125;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;take_home;semantic;hybrid_rrf;8;1;1.0;1.0;0.9197207891481876;1;1;45332;200;45533;0.5;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_study_goals_semantic;semantic;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;1080;200;1280;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_biologie_study_structure;semantic;hybrid_rrf;8;0;0.0;0.0;0.0;;;1078;200;1279;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;deadlines;multi-hop;hybrid_rrf;8;1;1.0;0.5;1.0;1;2;1069;200;1269;0.25;0.5;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;thesis;multi-hop;hybrid_rrf;8;1;1.0;0.5;0.9550236580992475;1;2;1784;201;1985;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_bio_physik_bachelor_thesis_requirements;multi-hop;hybrid_rrf;8;1;0.3333333333333333;0.14285714285714285;0.5109559939712153;3;7;1076;201;1277;0.5;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_lehramt_biologie_modules;multi-hop;hybrid_rrf;8;1;1.0;0.14285714285714285;0.9217868789962071;1;7;1079;200;1280;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_physik_orientation_modules;multi-hop;hybrid_rrf;8;1;0.3333333333333333;0.3333333333333333;0.6182885020492784;3;3;2330;200;2531;0.5;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";abae512774cc;500;150;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
